Tipo de operación,Tipo de propiedad,Habitaciones,Baños,Área total,Área de terreno,Año de construcción,Estrato,latitud,longitud,departamento,ciudad,direccion,precio,descripcion,parqueadero,Nivel,Área construida
Arriendo,Apartamento,2,2,75 m²,,2023,4,6.151526,-75.586071,Antioquia,Envigado,"Calle 41 Sur, Vallano, Envigado, Antioquia, COL",2700000,"Conaltura Inmobiliaria  ¡Tu nuevo hogar te espera en La Mina - Envigado! Vive en uno de los mejores sectores del sur del Valle de Aburrá, con excelente ubicación, cerca de la Iglesia San José y la Universidad de Envigado. Este moderno apartamento en arriendo se encuentra en conjunto cerrado, con zonas comunes en desarrollo que pronto estarán listas para disfrutar. Destaca por su excelente iluminación natural y puerta de seguridad, ideales para tu tranquilidad y bienestar. Un sector residencial tranquilo, con fácil acceso a transporte público, comercio, zonas educativas y más. ¡Ideal para quienes buscan comodidad, seguridad y proyección de valorización!",1,,
Arriendo,Apartamento,2,2,75 m²,,2023,4,6.151526,-75.586071,Antioquia,Envigado,"Calle 41 Sur, Vallano, Envigado, Antioquia, COL",2700000,"Conaltura Inmobiliaria  ¡Tu nuevo hogar te espera en La Mina - Envigado! Vive en uno de los mejores sectores del sur del Valle de Aburrá, con excelente ubicación, cerca de la Iglesia San José y la Universidad de Envigado. Este moderno apartamento en arriendo se encuentra en conjunto cerrado, con zonas comunes en desarrollo que pronto estarán listas para disfrutar. Destaca por su excelente iluminación natural y puerta de seguridad, ideales para tu tranquilidad y bienestar. Un sector residencial tranquilo, con fácil acceso a transporte público, comercio, zonas educativas y más. ¡Ideal para quienes buscan comodidad, seguridad y proyección de valorización!",1,,
Arriendo,Apartamento,2,2,77 m²,,2023,4,6.16287,-75.639321,Antioquia,La Estrella,"Calle 75AA Sur, San José, La Estrella, Antioquia, COL",3000000,"Conaltura Inmobilia  ¡Tu nuevo hogar te espera en Suramérica! Arrienda un apartamento moderno y bien ubicado en uno de los sectores con mayor proyección del sur del Valle de Aburrá. Vive en un conjunto cerrado con zonas verdes para tu descanso y zonas comunes en construcción pensadas para tu disfrute futuro. -Excelente precio -Entorno tranquilo y residencial -A pasos del Mall Suramérica y la parroquia Santa Teresa de Calcuta. Con fácil acceso a rutas hacia La Estrella, Sabaneta, Itagí, Av. Oriental, Av. Guayabal e integrado del Metro. ¡No dejes pasar esta oportunidad de estrenar ubicación!                                                                                 Contáctanos y agenda tu visita hoy mismo.",1,,
Arriendo,Apartamento,2,2,77 m²,,2023,4,6.16287,-75.639321,Antioquia,La Estrella,"Calle 75AA Sur, San José, La Estrella, Antioquia, COL",3000000,"Conaltura Inmobilia  ¡Tu nuevo hogar te espera en Suramérica! Arrienda un apartamento moderno y bien ubicado en uno de los sectores con mayor proyección del sur del Valle de Aburrá. Vive en un conjunto cerrado con zonas verdes para tu descanso y zonas comunes en construcción pensadas para tu disfrute futuro. -Excelente precio -Entorno tranquilo y residencial -A pasos del Mall Suramérica y la parroquia Santa Teresa de Calcuta. Con fácil acceso a rutas hacia La Estrella, Sabaneta, Itagí, Av. Oriental, Av. Guayabal e integrado del Metro. ¡No dejes pasar esta oportunidad de estrenar ubicación!                                                                                 Contáctanos y agenda tu visita hoy mismo.",1,,
Arriendo,Apartamento,2,2,67 m²,,2014,4,6.152691,-75.611102,Antioquia,Sabaneta,"Carrera 43A 71, La Doctora, Sabaneta, Antioquia, COL",2900000,"Conaltura Inmobiliaria ¡Nuevo, moderno y con todo a la mano en Alcázares – Sabaneta!
Vive la experiencia de estrenar apartamento en un conjunto cerrado, con zonas comunes listas para disfrutar y un entorno lleno de vida.

-Ubicación estratégica cerca al Parque de Sabaneta, supermercados La Vaquita, Parque de los Cuatro Elementos, Mall Bulevar Alcázar, Hotel Portón Sabaneta y la Avenida Las Vegas.
Con acceso a rutas del Metro y buses hacia el centro de Medellín.

-Excelente precio en uno de los sectores más cotizados del sur del Valle de Aburrá.

-¡Comodidad, conexión y calidad de vida te esperan aquí!
Contáctanos y agenda tu visita.",1,,
Arriendo,Apartamento,2,2,67 m²,,2014,4,6.152691,-75.611102,Antioquia,Sabaneta,"Carrera 43A 71, La Doctora, Sabaneta, Antioquia, COL",2900000,"Conaltura Inmobiliaria ¡Nuevo, moderno y con todo a la mano en Alcázares – Sabaneta!
Vive la experiencia de estrenar apartamento en un conjunto cerrado, con zonas comunes listas para disfrutar y un entorno lleno de vida.

-Ubicación estratégica cerca al Parque de Sabaneta, supermercados La Vaquita, Parque de los Cuatro Elementos, Mall Bulevar Alcázar, Hotel Portón Sabaneta y la Avenida Las Vegas.
Con acceso a rutas del Metro y buses hacia el centro de Medellín.

-Excelente precio en uno de los sectores más cotizados del sur del Valle de Aburrá.

-¡Comodidad, conexión y calidad de vida te esperan aquí!
Contáctanos y agenda tu visita.",1,,
Arriendo,Apartamento,3,2,78 m²,,2018,4,6.150486,-75.616879,Antioquia,Sabaneta,"Carrera 45 72S 62, La Doctora, Sabaneta, Antioquia, COL",2900000,"Este hermoso apartamento para alquiler se encuentra ubicado en Sabaneta, uno de los municipios más encantadores y prósperos de Antioquia. Con una ubicación estratégica en la zona sur del Valle de Aburrá, esta propiedad ofrece una excelente calidad de vida y una gran variedad de actividades para disfrutar en familia.

Con una impresionante área construida de 78 M2 y una distribución inteligente en la que cada espacio ha sido cuidadosamente aprovechado, esta propiedad garantiza comodidad y funcionalidad en cada rincón. Además, cuenta con un área privada de 78 M2 que le otorga la privacidad necesaria para disfrutar de momentos de tranquilidad y descanso.

Con 3 amplias alcobas, este apartamento es perfecto para familias o grupos de amigos que busquen un lugar acogedor para vivir. También cuenta con 2 baños completos que han sido diseñados con materiales de alta calidad y un toque de estilo único.

Si eres amante de las vistas panorámicas, ¡este apartamento te encantará! Con un amplio balcón, podrás admirar la belleza natural de Sabaneta y respirar aire fresco cada día. Además, cuenta con una biblioteca/estudio, hall de alcobas y un calentador para tu comodidad.

La cocina es uno de los espacios más especiales de esta propiedad, ya que cuenta con una moderna cocina integral y una amplia zona de lavandería. También incluye un depósito para almacenar tus utensilios y artículos de limpieza.

Si tienes mascotas, ¡no tendrás que preocuparte! Este apartamento admite la presencia de tus amigos peludos en la propiedad. También cuenta con clósets y despensa para almacenar tus pertenencias y mantener todo ordenado y organizado.

Ahora, hablemos de las increíbles características externas de este apartamento. La propiedad se encuentra en una urbanización cerrada que garantiza la seguridad y tranquilidad de sus habitantes. Además, podrás disfrutar de zonas deportivas, un gimnasio, piscina, zona infantil y zonas verdes, ¡un oasis de entretenimiento para toda la familia!

Si necesitas espacio para estacionar, no te preocupes. El apartamento cuenta con 1 garaje y un parqueadero para visitantes. También tiene acceso para discapacitados y acceso pavimentado para mayor comodidad.

Y eso no es todo, el edificio cuenta con un ascensor, circuito cerrado de TV y vigilancia las 24 horas para garantizar la seguridad de sus residentes. Además, la propiedad se encuentra en una ubicación exterior que brinda una gran cantidad de servicios cercanos como transporte público, zonas comerciales, zonas industriales y zonas residenciales.

No pierdas la oportunidad de vivir en este maravilloso apartamento en Sabaneta. ¡Contáctanos para más información y agendar una visita!

 

Su calidad de vida es nuestra razon de ser",1,,
Arriendo,Apartamento,3,2,78 m²,,2018,4,6.150486,-75.616879,Antioquia,Sabaneta,"Carrera 45 72S 62, La Doctora, Sabaneta, Antioquia, COL",2900000,"Este hermoso apartamento para alquiler se encuentra ubicado en Sabaneta, uno de los municipios más encantadores y prósperos de Antioquia. Con una ubicación estratégica en la zona sur del Valle de Aburrá, esta propiedad ofrece una excelente calidad de vida y una gran variedad de actividades para disfrutar en familia.

Con una impresionante área construida de 78 M2 y una distribución inteligente en la que cada espacio ha sido cuidadosamente aprovechado, esta propiedad garantiza comodidad y funcionalidad en cada rincón. Además, cuenta con un área privada de 78 M2 que le otorga la privacidad necesaria para disfrutar de momentos de tranquilidad y descanso.

Con 3 amplias alcobas, este apartamento es perfecto para familias o grupos de amigos que busquen un lugar acogedor para vivir. También cuenta con 2 baños completos que han sido diseñados con materiales de alta calidad y un toque de estilo único.

Si eres amante de las vistas panorámicas, ¡este apartamento te encantará! Con un amplio balcón, podrás admirar la belleza natural de Sabaneta y respirar aire fresco cada día. Además, cuenta con una biblioteca/estudio, hall de alcobas y un calentador para tu comodidad.

La cocina es uno de los espacios más especiales de esta propiedad, ya que cuenta con una moderna cocina integral y una amplia zona de lavandería. También incluye un depósito para almacenar tus utensilios y artículos de limpieza.

Si tienes mascotas, ¡no tendrás que preocuparte! Este apartamento admite la presencia de tus amigos peludos en la propiedad. También cuenta con clósets y despensa para almacenar tus pertenencias y mantener todo ordenado y organizado.

Ahora, hablemos de las increíbles características externas de este apartamento. La propiedad se encuentra en una urbanización cerrada que garantiza la seguridad y tranquilidad de sus habitantes. Además, podrás disfrutar de zonas deportivas, un gimnasio, piscina, zona infantil y zonas verdes, ¡un oasis de entretenimiento para toda la familia!

Si necesitas espacio para estacionar, no te preocupes. El apartamento cuenta con 1 garaje y un parqueadero para visitantes. También tiene acceso para discapacitados y acceso pavimentado para mayor comodidad.

Y eso no es todo, el edificio cuenta con un ascensor, circuito cerrado de TV y vigilancia las 24 horas para garantizar la seguridad de sus residentes. Además, la propiedad se encuentra en una ubicación exterior que brinda una gran cantidad de servicios cercanos como transporte público, zonas comerciales, zonas industriales y zonas residenciales.

No pierdas la oportunidad de vivir en este maravilloso apartamento en Sabaneta. ¡Contáctanos para más información y agendar una visita!

 

Su calidad de vida es nuestra razon de ser",1,,
Arriendo,Apartamento,3,2,67 m²,,2016,5,6.17529,-75.57577,Antioquia,Envigado,"Calle 27D Sur 28 80, Alto de Misael, Envigado, Antioquia, COL",3700000,"Inmueble-21776 🏡  Apartamento en arriendo ubicado en Envigado sector Loma del Escobero

📐 Características del Inmueble:
• 3 Habitaciones (habitación principal con vestier y piso en madera laminada)
• 2 Baños (baño de alcobas auxiliares con cabina en vidrio templado y piso en porcelanato)
• Sala - Comedor con excelente distribución
• Cocina integral abierta con cubierta a gas y campana, mesón en Quarztone
• Zona de ropas independiente
• Balcón con vista despejada
• Parqueadero sencillo
• Cuarto útil
• Red de gas y servicios públicos

📍 Entorno y Ubicación:
Ubicado en El Escobero, Envigado, este apartamento ofrece una combinación ideal de tranquilidad y cercanía a puntos estratégicos de la ciudad. Su entorno residencial garantiza seguridad y calidad de vida, con acceso rápido a múltiples servicios.

✅ Movilidad y conectividad: fácil acceso a vías principales que comunican con Medellín y otros municipios del Valle de Aburrá.
✅ Comercio y servicios: cerca de centros comerciales, supermercados, bancos, farmacias y todo lo necesario para el día a día.
✅ Opciones de entretenimiento y esparcimiento: zona rodeada de espacios naturales, senderos ecológicos y parques ideales para disfrutar del aire libre.
✅ Exclusividad y calidad de vida: sector de alta valorización con un ambiente residencial tranquilo y seguro.

🌟 Zonas Comunes y Amenidades:
• Portería con seguridad 24/7
• Lobby de acceso
• Parque infantil y salón de juegos para niños
• Cancha recreativa
• Gimnasio completamente dotado
• Salón social
• Zona de bbq
• Piscina para adultos y niños
• Turco
• Zonas verdes y senderos peatonales
• Zona de mascotas
• Parqueadero de visitantes
• Estación de carga para vehículos eléctricos

💰 Valor del arriendo: $3.700.000

Vive en un entorno privilegiado con todas las comodidades y una excelente ubicación.

📢 ¡No dejes pasar esta oportunidad!",0,,67 m²
Arriendo,Apartamento,3,2,67 m²,,2016,5,6.17529,-75.57577,Antioquia,Envigado,"Calle 27D Sur 28 80, Alto de Misael, Envigado, Antioquia, COL",3700000,"Inmueble-21776 🏡  Apartamento en arriendo ubicado en Envigado sector Loma del Escobero

📐 Características del Inmueble:
• 3 Habitaciones (habitación principal con vestier y piso en madera laminada)
• 2 Baños (baño de alcobas auxiliares con cabina en vidrio templado y piso en porcelanato)
• Sala - Comedor con excelente distribución
• Cocina integral abierta con cubierta a gas y campana, mesón en Quarztone
• Zona de ropas independiente
• Balcón con vista despejada
• Parqueadero sencillo
• Cuarto útil
• Red de gas y servicios públicos

📍 Entorno y Ubicación:
Ubicado en El Escobero, Envigado, este apartamento ofrece una combinación ideal de tranquilidad y cercanía a puntos estratégicos de la ciudad. Su entorno residencial garantiza seguridad y calidad de vida, con acceso rápido a múltiples servicios.

✅ Movilidad y conectividad: fácil acceso a vías principales que comunican con Medellín y otros municipios del Valle de Aburrá.
✅ Comercio y servicios: cerca de centros comerciales, supermercados, bancos, farmacias y todo lo necesario para el día a día.
✅ Opciones de entretenimiento y esparcimiento: zona rodeada de espacios naturales, senderos ecológicos y parques ideales para disfrutar del aire libre.
✅ Exclusividad y calidad de vida: sector de alta valorización con un ambiente residencial tranquilo y seguro.

🌟 Zonas Comunes y Amenidades:
• Portería con seguridad 24/7
• Lobby de acceso
• Parque infantil y salón de juegos para niños
• Cancha recreativa
• Gimnasio completamente dotado
• Salón social
• Zona de bbq
• Piscina para adultos y niños
• Turco
• Zonas verdes y senderos peatonales
• Zona de mascotas
• Parqueadero de visitantes
• Estación de carga para vehículos eléctricos

💰 Valor del arriendo: $3.700.000

Vive en un entorno privilegiado con todas las comodidades y una excelente ubicación.

📢 ¡No dejes pasar esta oportunidad!",0,,67 m²
Arriendo,Apartamento,3,3,101 m²,,2010,5,6.174811,-75.57079,Antioquia,Envigado,"Calle 27 Sur 27B 34, El Esmeraldal, Envigado, Antioquia, COL",4500000,"Inmueble-27010 🏡 Apartamento en arriendo ubicado en Envigado sector Loma Del Esmeraldal

📐 Características del Inmueble:
-Área total: 101 m²
-3 habitaciones (principal con vestier y baño privado)
-3 baños completos con cabina en vidrio templado
-Sala-comedor amplia y luminosa
-Estar de alcobas
-Estudio o biblioteca
-Balcón con vista despejada
-Cocina integral abierta con mesón en Quarztone, cubierta a gas y campana
-Zona de ropas independiente
-Parqueadero doble lineal
-Cuarto útil
-Red de gas y servicios públicos domiciliarios

🏠 Descripción:
Este acogedor y moderno apartamento de un solo nivel te ofrece una distribución ideal para disfrutar en familia. Con acabados de excelente calidad como pisos en madera laminada y baños en porcelanato, cada espacio ha sido diseñado para brindar confort y funcionalidad. La cocina abierta se integra perfectamente con el área social, haciendo de este hogar un lugar perfecto para compartir. Además, cuenta con un balcón ideal para disfrutar de la tranquilidad del sector.

📍 Entorno y Ubicación:
Ubicado en una de las zonas más exclusivas y tranquilas de Envigado: la Loma del Esmeraldal. Esta área es reconocida por su excelente conectividad y calidad de vida. Muy cerca encontrarás supermercados como D1 y La Vaquita, gimnasios como Smart Fit, colegios, clínicas, zonas verdes, restaurantes y acceso rápido a importantes vías principales que conectan con Medellín y el sur del Valle de Aburrá. Ideal para quienes buscan una zona residencial con todo al alcance.

🌟 Zonas Comunes:
-Portería 24 horas
-Lobby elegante
-Piscinas para adultos y niños
-Jacuzzi y turco
-Gimnasio totalmente dotado
-Cancha deportiva
-Parque infantil
-Salón social
-Zonas verdes y senderos
-Zona de mascotas
-Parqueadero de visitantes

📝 Nota:
Inmueble usado en excelente estado, con 10 años de antigüedad. Disponible para arriendo con canon mensual de $4.500.000. Perfecto para familias o ejecutivos que buscan calidad de vida, seguridad y comodidad en el sector inmobiliario. Ideal también para quienes están interesados en ventas, avalúos, reformas o mudanzas, ya que el inmueble se adapta a diferentes necesidades del ecosistema inmobiliario.",0,,101 m²
Arriendo,Apartamento,3,3,101 m²,,2010,5,6.174811,-75.57079,Antioquia,Envigado,"Calle 27 Sur 27B 34, El Esmeraldal, Envigado, Antioquia, COL",4500000,"Inmueble-27010 🏡 Apartamento en arriendo ubicado en Envigado sector Loma Del Esmeraldal

📐 Características del Inmueble:
-Área total: 101 m²
-3 habitaciones (principal con vestier y baño privado)
-3 baños completos con cabina en vidrio templado
-Sala-comedor amplia y luminosa
-Estar de alcobas
-Estudio o biblioteca
-Balcón con vista despejada
-Cocina integral abierta con mesón en Quarztone, cubierta a gas y campana
-Zona de ropas independiente
-Parqueadero doble lineal
-Cuarto útil
-Red de gas y servicios públicos domiciliarios

🏠 Descripción:
Este acogedor y moderno apartamento de un solo nivel te ofrece una distribución ideal para disfrutar en familia. Con acabados de excelente calidad como pisos en madera laminada y baños en porcelanato, cada espacio ha sido diseñado para brindar confort y funcionalidad. La cocina abierta se integra perfectamente con el área social, haciendo de este hogar un lugar perfecto para compartir. Además, cuenta con un balcón ideal para disfrutar de la tranquilidad del sector.

📍 Entorno y Ubicación:
Ubicado en una de las zonas más exclusivas y tranquilas de Envigado: la Loma del Esmeraldal. Esta área es reconocida por su excelente conectividad y calidad de vida. Muy cerca encontrarás supermercados como D1 y La Vaquita, gimnasios como Smart Fit, colegios, clínicas, zonas verdes, restaurantes y acceso rápido a importantes vías principales que conectan con Medellín y el sur del Valle de Aburrá. Ideal para quienes buscan una zona residencial con todo al alcance.

🌟 Zonas Comunes:
-Portería 24 horas
-Lobby elegante
-Piscinas para adultos y niños
-Jacuzzi y turco
-Gimnasio totalmente dotado
-Cancha deportiva
-Parque infantil
-Salón social
-Zonas verdes y senderos
-Zona de mascotas
-Parqueadero de visitantes

📝 Nota:
Inmueble usado en excelente estado, con 10 años de antigüedad. Disponible para arriendo con canon mensual de $4.500.000. Perfecto para familias o ejecutivos que buscan calidad de vida, seguridad y comodidad en el sector inmobiliario. Ideal también para quienes están interesados en ventas, avalúos, reformas o mudanzas, ya que el inmueble se adapta a diferentes necesidades del ecosistema inmobiliario.",0,,101 m²
Arriendo,Apartamento,2,3,,,2010,6,6.219139,-75.569159,Antioquia,Medellín,"Calle 17 40B 320, Castropol, El Poblado, Medellín, Antioquia, COL",6500000,"Inmueble-22031 Apartamento amoblado en arriendo ubicado en El Poblado sector Castropol
Cerca a: Bancolombia, Bbva, Banco de Bogota, Tiendas D1, Parque El Poblado, Parque Lleras, Bodytech Premium Plaza, Avenida El Poblado, Transversal Avenida Las Palmas y Transversal Intermedia.
Amplio apartamento amoblado muy cerca de vías principales, cuenta con balcón con bonita vista al Valle de Aburra, cocina con lavavajillas, 2 habitaciones cada una con vestier y baño privado, además de 1 baño social, Zona de ropas y Parqueadero sencillo.
Unidad cerrada con todas las comodidades, Portería 24 horas, Parque infantil, Cancha, Gimnasio, Salón social, Piscina para adultos, Piscina para niños, Zonas verdes, Zona de mascotas y Parqueadero de visitantes.",0,,95 m²
Arriendo,Apartamento,2,3,,,2010,6,6.219139,-75.569159,Antioquia,Medellín,"Calle 17 40B 320, Castropol, El Poblado, Medellín, Antioquia, COL",6500000,"Inmueble-22031 Apartamento amoblado en arriendo ubicado en El Poblado sector Castropol
Cerca a: Bancolombia, Bbva, Banco de Bogota, Tiendas D1, Parque El Poblado, Parque Lleras, Bodytech Premium Plaza, Avenida El Poblado, Transversal Avenida Las Palmas y Transversal Intermedia.
Amplio apartamento amoblado muy cerca de vías principales, cuenta con balcón con bonita vista al Valle de Aburra, cocina con lavavajillas, 2 habitaciones cada una con vestier y baño privado, además de 1 baño social, Zona de ropas y Parqueadero sencillo.
Unidad cerrada con todas las comodidades, Portería 24 horas, Parque infantil, Cancha, Gimnasio, Salón social, Piscina para adultos, Piscina para niños, Zonas verdes, Zona de mascotas y Parqueadero de visitantes.",0,,95 m²
Arriendo,Finca,2,8,350 m²,,2025,2,6.246775,-75.615815,Antioquia,Medellín,"Calle 35 91b 103, Medellín, Antioquia, COL",6000000,"Inmueble-26721 🏡  Finca comercial en arriendo ubicado en Medellín sector Norte

📐 Características del Inmueble:
• 2 Habitaciones
• 24.000 m² de terreno en un entorno natural
• Área construida: 350 m²
• 2 niveles
• 6 baños comunes y 2 baños privados
• Puerta peatonal y capacidad eléctrica instalada
• 25 parqueaderos
• cuarto util

📍 Ubicación y Entorno:
Situada en el norte de Medellín, sector Picacho, esta finca ofrece una combinación perfecta entre tranquilidad, naturaleza y vistas panorámicas a la ciudad.

✅ Lugares de interés cercanos:
• Estación Mirador del Picacho: disfruta de una vista impresionante del Valle de Aburrá
• Cristo del Picacho: punto turístico icónico de Medellín
• Senderos ecológicos: ideales para caminatas y contacto con la naturaleza
• Vistas de pueblos y barrios: panorámicas únicas de Santa Elena y la Ladera

🌟 Ideal para:
• Empresas que buscan un espacio para retiros corporativos y actividades de integración
• Experiencias de glamping y turismo ecológico
• Proyectos de restaurante campestre con mirador
• Espacios para eventos al aire libre

💰 Valor del arriendo: $8.000.000 + IVA

Disfruta de una finca con un ambiente natural único, perfecta para emprendimientos o actividades recreativas.

📢 ¡Aprovecha esta oportunidad y agenda tu visita!",0,,350 m²
